,Date,Adj Close,Volume
912,2005-12-01,10919.0,80942.0
913,2005-12-02,10889.0,81543.0
915,2005-12-05,10853.0,94600.0
916,2005-12-06,10876.0,119920.0
917,2005-12-07,10813.0,39324.0
918,2005-12-08,10765.0,18291.0
919,2005-12-09,10781.0,19548.0
921,2005-12-12,10774.0,18038.0
922,2005-12-13,10838.0,10885.0
923,2005-12-14,10896.0,5961.0
924,2005-12-15,10875.0,74223.0
925,2005-12-16,10922.0,79077.0
927,2005-12-19,10888.0,76689.0
928,2005-12-20,10858.0,86043.0
929,2005-12-21,10884.0,56292.0
930,2005-12-22,10933.0,30337.0
931,2005-12-23,10933.0,76789.0
934,2005-12-27,10832.0,55224.0
935,2005-12-28,10838.0,44817.0
936,2005-12-29,10820.0,49114.0
937,2005-12-30,10744.0,136634.0
940,2006-01-03,10882.0,102874.0
941,2006-01-04,10924.0,103998.0
942,2006-01-05,10934.0,103528.0
943,2006-01-06,10998.0,95558.0
945,2006-01-09,11045.0,96178.0
946,2006-01-10,11052.0,88345.0
947,2006-01-11,11075.0,85865.0
948,2006-01-12,11012.0,82223.0
949,2006-01-13,10995.0,93537.0
952,2006-01-17,10934.0,120798.0
953,2006-01-18,10891.0,98772.0
954,2006-01-19,10898.0,185361.0
955,2006-01-20,10684.0,116571.0
957,2006-01-23,10719.0,115317.0
958,2006-01-24,10732.0,150247.0
959,2006-01-25,10748.0,119317.0
960,2006-01-26,10832.0,117068.0
961,2006-01-27,10943.0,58944.0
963,2006-01-30,10918.0,100682.0
964,2006-01-31,10860.0,123362.0
965,2006-02-01,10985.0,127392.0
966,2006-02-02,10859.0,110422.0
967,2006-02-03,10801.0,64529.0
969,2006-02-06,10821.0,108174.0
970,2006-02-07,10767.0,93770.0
971,2006-02-08,10873.0,110568.0
972,2006-02-09,10896.0,123412.0
973,2006-02-10,10927.0,85364.0
975,2006-02-13,10916.0,132726.0
976,2006-02-14,11045.0,116807.0
977,2006-02-15,11071.0,88165.0
978,2006-02-16,11129.0,60058.0
979,2006-02-17,11122.0,102601.0
982,2006-02-21,11078.0,84652.0
983,2006-02-22,11128.0,93536.0
984,2006-02-23,11091.0,86661.0
985,2006-02-24,11088.0,61462.0
987,2006-02-27,11095.0,108964.0
988,2006-02-28,11002.0,72344.0
989,2006-03-01,11056.0,96603.0
990,2006-03-02,11045.0,129179.0
991,2006-03-03,11011.0,102918.0
993,2006-03-06,10963.0,99636.0
994,2006-03-07,10984.0,111847.0
995,2006-03-08,11004.0,34976.0
996,2006-03-09,10969.0,30488.0
997,2006-03-10,11077.0,16567.0
999,2006-03-13,11094.0,14937.0
1000,2006-03-14,11154.0,12040.0
1001,2006-03-15,11220.0,9629.0
1002,2006-03-16,11267.0,71289.0
1003,2006-03-17,11361.0,75139.0
1005,2006-03-20,11357.0,124452.0
1006,2006-03-21,11317.0,97995.0
1007,2006-03-22,11387.0,96432.0
1008,2006-03-23,11357.0,91645.0
1009,2006-03-24,11351.0,62638.0
1011,2006-03-27,11324.0,114892.0
1012,2006-03-28,11220.0,111003.0
1013,2006-03-29,11267.0,123840.0
1014,2006-03-30,11204.0,86165.0
1015,2006-03-31,11195.0,102811.0
1017,2006-04-03,11197.0,103442.0
1018,2006-04-04,11266.0,101157.0
1019,2006-04-05,11293.0,94135.0
1020,2006-04-06,11279.0,145475.0
1021,2006-04-07,11184.0,88453.0
1023,2006-04-10,11208.0,120423.0
1024,2006-04-11,11144.0,80665.0
1025,2006-04-12,11178.0,81382.0
1026,2006-04-13,11179.0,102637.0
1029,2006-04-17,11129.0,160713.0
1030,2006-04-18,11308.0,115338.0
1031,2006-04-19,11323.0,121202.0
1032,2006-04-20,11386.0,101033.0
1033,2006-04-21,11393.0,75872.0
1035,2006-04-24,11389.0,110544.0
1036,2006-04-25,11333.0,102069.0
1037,2006-04-26,11382.0,164449.0
1038,2006-04-27,11422.0,75480.0
1039,2006-04-28,11427.0,103282.0
1041,2006-05-01,11367.0,82099.0
1042,2006-05-02,11454.0,82987.0
1043,2006-05-03,11434.0,69631.0
1044,2006-05-04,11466.0,96197.0
1045,2006-05-05,11596.0,52617.0
1047,2006-05-08,11606.0,50494.0
1048,2006-05-09,11665.0,88584.0
1049,2006-05-10,11679.0,126731.0
1050,2006-05-11,11544.0,140028.0
1051,2006-05-12,11408.0,133937.0
1053,2006-05-15,11449.0,104584.0
1054,2006-05-16,11441.0,195005.0
1055,2006-05-17,11204.0,135804.0
1056,2006-05-18,11149.0,187065.0
1057,2006-05-19,11180.0,160585.0
1059,2006-05-22,11124.0,127241.0
1060,2006-05-23,11070.0,218398.0
1061,2006-05-24,11139.0,107602.0
1062,2006-05-25,11231.0,75309.0
1063,2006-05-26,11302.0,115947.0
1066,2006-05-30,11104.0,112765.0
1067,2006-05-31,11188.0,88192.0
1068,2006-06-01,11256.0,107900.0
1069,2006-06-02,11253.0,108778.0
1071,2006-06-05,11083.0,171655.0
1072,2006-06-06,11013.0,126317.0
1073,2006-06-07,10928.0,84118.0
1074,2006-06-08,10906.0,25674.0
1075,2006-06-09,10887.0,29310.0
1077,2006-06-12,10794.0,28753.0
1078,2006-06-13,10696.0,16279.0
1079,2006-06-14,10821.0,8966.0
1080,2006-06-15,11025.0,99952.0
1081,2006-06-16,11088.0,121992.0
1083,2006-06-19,11008.0,110595.0
1084,2006-06-20,11075.0,114720.0
1085,2006-06-21,11155.0,102418.0
1086,2006-06-22,11101.0,105214.0
1087,2006-06-23,11074.0,69357.0
1089,2006-06-26,11127.0,107807.0
1090,2006-06-27,11008.0,78966.0
1091,2006-06-28,11058.0,131244.0
1092,2006-06-29,11260.0,68306.0
1093,2006-06-30,11247.0,21497.0
1097,2006-07-05,11214.0,83488.0
1098,2006-07-06,11289.0,119867.0
1099,2006-07-07,11159.0,93912.0
1101,2006-07-10,11176.0,113043.0
1102,2006-07-11,11209.0,123198.0
1103,2006-07-12,11083.0,169220.0
1104,2006-07-13,10886.0,151185.0
1105,2006-07-14,10783.0,122845.0
1107,2006-07-17,10797.0,165477.0
1108,2006-07-18,10866.0,175664.0
1109,2006-07-19,11048.0,125574.0
1110,2006-07-20,10978.0,136054.0
1111,2006-07-21,10906.0,117064.0
1113,2006-07-24,11102.0,141718.0
1114,2006-07-25,11127.0,117502.0
1115,2006-07-26,11138.0,124594.0
1116,2006-07-27,11169.0,103978.0
1117,2006-07-28,11254.0,69014.0
1119,2006-07-31,11230.0,92247.0
1120,2006-08-01,11164.0,86985.0
1121,2006-08-02,11235.0,92477.0
1122,2006-08-03,11292.0,41841.0
1123,2006-08-04,11278.0,69337.0
1125,2006-08-07,11267.0,112954.0
1126,2006-08-08,11207.0,112317.0
1127,2006-08-09,11116.0,118780.0
1128,2006-08-10,11150.0,74662.0
1129,2006-08-11,11120.0,89616.0
1131,2006-08-14,11133.0,91646.0
1132,2006-08-15,11248.0,84816.0
1133,2006-08-16,11352.0,78770.0
1134,2006-08-17,11356.0,75604.0
1135,2006-08-18,11409.0,60956.0
1137,2006-08-21,11386.0,83880.0
1138,2006-08-22,11358.0,90709.0
1139,2006-08-23,11334.0,70271.0
1140,2006-08-24,11301.0,1561.0
1141,2006-08-25,11308.0,71667.0
1143,2006-08-28,11363.0,92137.0
1144,2006-08-29,11372.0,68806.0
1145,2006-08-30,11390.0,52536.0
1146,2006-08-31,11391.0,69913.0
1147,2006-09-01,11472.0,74920.0
1150,2006-09-05,11478.0,83015.0
1151,2006-09-06,11415.0,69885.0
1152,2006-09-07,11352.0,24562.0
1153,2006-09-08,11383.0,31757.0
1155,2006-09-11,11395.0,28753.0
1156,2006-09-12,11496.0,19038.0
1157,2006-09-13,11538.0,12914.0
1158,2006-09-14,11543.0,90658.0
1159,2006-09-15,11660.0,84531.0
1161,2006-09-18,11649.0,112138.0
1162,2006-09-19,11625.0,94369.0
1163,2006-09-20,11697.0,121898.0
1164,2006-09-21,11623.0,80030.0
1165,2006-09-22,11593.0,122106.0
1167,2006-09-25,11648.0,112735.0
1168,2006-09-26,11748.0,109480.0
1169,2006-09-27,11774.0,87665.0
1170,2006-09-28,11769.0,75832.0
1171,2006-09-29,11749.0,80899.0
1173,2006-10-02,11735.0,61209.0
1174,2006-10-03,11790.0,127219.0
1175,2006-10-04,11906.0,87491.0
1176,2006-10-05,11926.0,98752.0
1177,2006-10-06,11918.0,52130.0
1179,2006-10-09,11928.0,82043.0
1180,2006-10-10,11919.0,106193.0
1181,2006-10-11,11919.0,80103.0
1182,2006-10-12,12006.0,67366.0
1183,2006-10-13,12020.0,57399.0
1185,2006-10-16,12032.0,101687.0
1186,2006-10-17,12014.0,139151.0
1187,2006-10-18,12040.0,100569.0
1188,2006-10-19,12059.0,80144.0
1189,2006-10-20,12048.0,122710.0
1191,2006-10-23,12143.0,90549.0
1192,2006-10-24,12176.0,114294.0
1193,2006-10-25,12189.0,101425.0
1194,2006-10-26,12189.0,107960.0
1195,2006-10-27,12137.0,93723.0
1197,2006-10-30,12122.0,133934.0
1198,2006-10-31,12119.0,144990.0
1199,2006-11-01,12063.0,105017.0
1200,2006-11-02,12036.0,121674.0
1201,2006-11-03,12008.0,105302.0
1203,2006-11-06,12133.0,120727.0
1204,2006-11-07,12188.0,141008.0
1205,2006-11-08,12208.0,124980.0
1206,2006-11-09,12141.0,86602.0
1207,2006-11-10,12133.0,90784.0
1209,2006-11-13,12159.0,143032.0
1210,2006-11-14,12254.0,107250.0
1211,2006-11-15,12288.0,108489.0
1212,2006-11-16,12350.0,86101.0
1213,2006-11-17,12368.0,100902.0
1215,2006-11-20,12352.0,69652.0
1216,2006-11-21,12347.0,58606.0
1217,2006-11-22,12354.0,35172.0
1221,2006-11-27,12137.0,140071.0
1222,2006-11-28,12153.0,126911.0
1223,2006-11-29,12253.0,160216.0
1224,2006-11-30,12247.0,174965.0
1225,2006-12-01,12224.0,120020.0
1227,2006-12-04,12297.0,114428.0
1228,2006-12-05,12348.0,76326.0
1229,2006-12-06,12326.0,43637.0
1230,2006-12-07,12286.0,28582.0
1231,2006-12-08,12307.0,24367.0
1233,2006-12-11,12340.0,32250.0
1234,2006-12-12,12319.0,37160.0
1235,2006-12-13,12334.0,18888.0
1236,2006-12-14,12420.0,83926.0
1237,2006-12-15,12535.0,81610.0
1239,2006-12-18,12536.0,102497.0
1240,2006-12-19,12551.0,62354.0
1241,2006-12-20,12544.0,86465.0
1242,2006-12-21,12501.0,70156.0
1243,2006-12-22,12418.0,33604.0
1246,2006-12-26,12494.0,55540.0
1247,2006-12-27,12587.0,58876.0
1248,2006-12-28,12574.0,40896.0
1249,2006-12-29,12539.0,144144.0
1253,2007-01-03,12530.0,120680.0
1254,2007-01-04,12549.0,126571.0
1255,2007-01-05,12450.0,121633.0
1257,2007-01-08,12492.0,128983.0
1258,2007-01-09,12483.0,116053.0
1259,2007-01-10,12508.0,14600.0
1260,2007-01-11,12566.0,7886.0
1261,2007-01-12,12626.0,86983.0
1264,2007-01-16,12628.0,113493.0
1265,2007-01-17,12639.0,127866.0
1266,2007-01-18,12603.0,96213.0
1267,2007-01-19,12610.0,126151.0
1269,2007-01-22,12534.0,105106.0
1270,2007-01-23,12592.0,102992.0
1271,2007-01-24,12661.0,120825.0
1272,2007-01-25,12541.0,133697.0
1273,2007-01-26,12523.0,102666.0
1275,2007-01-29,12525.0,92871.0
1276,2007-01-30,12560.0,133230.0
1277,2007-01-31,12660.0,99375.0
1278,2007-02-01,12711.0,74283.0
1279,2007-02-02,12689.0,65820.0
1281,2007-02-05,12703.0,72827.0
1282,2007-02-06,12697.0,94045.0
1283,2007-02-07,12710.0,116091.0
1284,2007-02-08,12672.0,121535.0
1285,2007-02-09,12614.0,82312.0
1287,2007-02-12,12584.0,96083.0
1288,2007-02-13,12686.0,88620.0
1289,2007-02-14,12765.0,80585.0
1290,2007-02-15,12787.0,55326.0
1291,2007-02-16,12787.0,91004.0
1293,2007-02-20,12796.0,99489.0
1294,2007-02-21,12758.0,117462.0
1295,2007-02-22,12704.0,87613.0
1296,2007-02-23,12664.0,103506.0
1298,2007-02-26,12654.0,320713.0
1299,2007-02-27,12180.0,245661.0
1300,2007-02-28,12274.0,268622.0
1301,2007-03-01,12252.0,185717.0
1302,2007-03-02,12108.0,227269.0
1304,2007-03-05,12036.0,158383.0
1305,2007-03-06,12215.0,128422.0
1306,2007-03-07,12201.0,56633.0
1307,2007-03-08,12280.0,34861.0
1308,2007-03-09,12288.0,32869.0
1310,2007-03-12,12313.0,32682.0
1311,2007-03-13,12091.0,27529.0
1312,2007-03-14,12152.0,30866.0
1313,2007-03-15,12171.0,153705.0
1314,2007-03-16,12211.0,123462.0
1316,2007-03-19,12329.0,110471.0
1317,2007-03-20,12385.0,101317.0
1318,2007-03-21,12523.0,155672.0
1319,2007-03-22,12545.0,137264.0
1320,2007-03-23,12567.0,95143.0
1322,2007-03-26,12533.0,138429.0
1323,2007-03-27,12484.0,111606.0
1324,2007-03-28,12388.0,165430.0
1325,2007-03-29,12416.0,157513.0
1326,2007-03-30,12440.0,164297.0
1328,2007-04-02,12449.0,116572.0
1329,2007-04-03,12580.0,122496.0
1330,2007-04-04,12595.0,77961.0
1331,2007-04-05,12622.0,59733.0
1333,2007-04-09,12639.0,58639.0
1334,2007-04-10,12632.0,70939.0
1335,2007-04-11,12554.0,143884.0
1336,2007-04-12,12604.0,124997.0
1337,2007-04-13,12673.0,109718.0
1339,2007-04-16,12769.0,94817.0
1340,2007-04-17,12826.0,128878.0
1341,2007-04-18,12858.0,126502.0
1342,2007-04-19,12871.0,132715.0
1343,2007-04-20,13019.0,126259.0
1345,2007-04-23,12974.0,95435.0
1346,2007-04-24,13007.0,134108.0
1347,2007-04-25,13120.0,149103.0
1348,2007-04-26,13169.0,111092.0
1349,2007-04-27,13175.0,119591.0
1351,2007-04-30,13116.0,116643.0
1352,2007-05-01,13178.0,150755.0
1353,2007-05-02,13248.0,116514.0
1354,2007-05-03,13278.0,115323.0
1355,2007-05-04,13319.0,120681.0
1357,2007-05-07,13340.0,69162.0
1358,2007-05-08,13346.0,102340.0
1359,2007-05-09,13384.0,117308.0
1360,2007-05-10,13269.0,155410.0
1361,2007-05-11,13379.0,123838.0
1363,2007-05-14,13388.0,127911.0
1364,2007-05-15,13438.0,233797.0
1365,2007-05-16,13530.0,159517.0
1366,2007-05-17,13506.0,125865.0
1367,2007-05-18,13599.0,117407.0
1369,2007-05-21,13571.0,110894.0
1370,2007-05-22,13559.0,109781.0
1371,2007-05-23,13558.0,139603.0
1372,2007-05-24,13480.0,232986.0
1373,2007-05-25,13527.0,100832.0
1375,2007-05-29,13558.0,129611.0
1376,2007-05-30,13656.0,172862.0
1377,2007-05-31,13650.0,114399.0
1378,2007-06-01,13689.0,111901.0
1380,2007-06-04,13678.0,89027.0
1381,2007-06-05,13615.0,154949.0
1382,2007-06-06,13461.0,162241.0
1383,2007-06-07,13261.0,114378.0
1384,2007-06-08,13424.0,58507.0
1386,2007-06-11,13435.0,39425.0
1387,2007-06-12,13302.0,33668.0
1388,2007-06-13,13485.0,22428.0
1389,2007-06-14,13568.0,142971.0
1390,2007-06-15,13753.0,112021.0
1392,2007-06-18,13730.0,90041.0
1393,2007-06-19,13755.0,111650.0
1394,2007-06-20,13608.0,183492.0
1395,2007-06-21,13660.0,215822.0
1396,2007-06-22,13506.0,196743.0
1398,2007-06-25,13479.0,194972.0
1399,2007-06-26,13396.0,218339.0
1400,2007-06-27,13520.0,179437.0
1401,2007-06-28,13517.0,140516.0
1402,2007-06-29,13517.0,180432.0
1404,2007-07-02,13627.0,107816.0
1406,2007-07-05,13650.0,94744.0
1407,2007-07-06,13708.0,102344.0
1409,2007-07-09,13740.0,103409.0
1410,2007-07-10,13585.0,169390.0
1411,2007-07-11,13677.0,166365.0
1412,2007-07-12,13920.0,157637.0
1413,2007-07-13,13973.0,104652.0
1415,2007-07-16,14029.0,119948.0
1416,2007-07-17,14050.0,132204.0
1417,2007-07-18,14003.0,202879.0
1418,2007-07-19,14061.0,126070.0
1419,2007-07-20,13938.0,196251.0
1421,2007-07-23,14011.0,116845.0
1422,2007-07-24,13813.0,201447.0
1423,2007-07-25,13841.0,232308.0
1424,2007-07-26,13534.0,345288.0
1425,2007-07-27,13284.0,277963.0
1427,2007-07-30,13411.0,219367.0
1428,2007-07-31,13275.0,250975.0
1429,2007-08-01,13404.0,344494.0
1430,2007-08-02,13527.0,228628.0
1431,2007-08-03,13266.0,267711.0
1433,2007-08-06,13471.0,273405.0
1434,2007-08-07,13548.0,275076.0
1435,2007-08-08,13705.0,253110.0
1436,2007-08-09,13327.0,348652.0
1437,2007-08-10,13237.0,365541.0
1439,2007-08-13,13255.0,195177.0
1440,2007-08-14,13089.0,245430.0
1441,2007-08-15,12921.0,293306.0
1442,2007-08-16,12944.0,409969.0
1443,2007-08-17,13105.0,284709.0
1445,2007-08-20,13149.0,189031.0
1446,2007-08-21,13117.0,182553.0
1447,2007-08-22,13275.0,147460.0
1448,2007-08-23,13261.0,131125.0
1449,2007-08-24,13407.0,116257.0
1451,2007-08-27,13352.0,112736.0
1452,2007-08-28,13095.0,166064.0
1453,2007-08-29,13311.0,161960.0
1454,2007-08-30,13279.0,188756.0
1455,2007-08-31,13364.0,159208.0
1457,2007-09-04,13456.0,137730.0
1458,2007-09-05,13343.0,174005.0
1459,2007-09-06,13378.0,143458.0
1460,2007-09-07,13166.0,206605.0
1462,2007-09-10,13158.0,194134.0
1463,2007-09-11,13321.0,163574.0
1464,2007-09-12,13330.0,148249.0
1465,2007-09-13,13436.0,56661.0
1466,2007-09-14,13454.0,35416.0
1468,2007-09-17,13407.0,42029.0
1469,2007-09-18,13739.0,39704.0
1470,2007-09-19,13801.0,22475.0
1471,2007-09-20,13762.0,148459.0
1472,2007-09-21,13901.0,96902.0
1474,2007-09-24,13862.0,131784.0
1475,2007-09-25,13868.0,141581.0
1476,2007-09-26,13958.0,151662.0
1477,2007-09-27,14005.0,124648.0
1478,2007-09-28,13994.0,126582.0
1480,2007-10-01,14157.0,164099.0
1481,2007-10-02,14106.0,124265.0
1482,2007-10-03,14052.0,131584.0
1483,2007-10-04,14041.0,87204.0
1484,2007-10-05,14156.0,137314.0
1486,2007-10-08,14112.0,68308.0
1487,2007-10-09,14237.0,126670.0
1488,2007-10-10,14142.0,147329.0
1489,2007-10-11,14086.0,223193.0
1490,2007-10-12,14179.0,141927.0
1492,2007-10-15,14066.0,177237.0
1493,2007-10-16,13972.0,175258.0
1494,2007-10-17,13967.0,215865.0
1495,2007-10-18,13940.0,142182.0
1496,2007-10-19,13560.0,274198.0
1498,2007-10-22,13610.0,239618.0
1499,2007-10-23,13707.0,181589.0
1500,2007-10-24,13706.0,272458.0
1501,2007-10-25,13739.0,225195.0
1502,2007-10-26,13848.0,151787.0
1504,2007-10-29,13907.0,104263.0
1505,2007-10-30,13822.0,103311.0
1506,2007-10-31,13936.0,189499.0
1507,2007-11-01,13608.0,229033.0
1508,2007-11-02,13642.0,271643.0
1510,2007-11-05,13555.0,218660.0
1511,2007-11-06,13677.0,173923.0
1512,2007-11-07,13355.0,273390.0
1513,2007-11-08,13262.0,351038.0
1514,2007-11-09,13047.0,292700.0
1516,2007-11-12,12990.0,225590.0
1517,2007-11-13,13330.0,193962.0
1518,2007-11-14,13275.0,205643.0
1519,2007-11-15,13160.0,253218.0
1520,2007-11-16,13190.0,245033.0
1522,2007-11-19,12993.0,220530.0
1523,2007-11-20,13060.0,294469.0
1524,2007-11-21,12816.0,221158.0
1527,2007-11-26,12772.0,216599.0
1528,2007-11-27,12955.0,268857.0
1529,2007-11-28,13307.0,221731.0
1530,2007-11-29,13333.0,199846.0
1531,2007-11-30,13422.0,190983.0
1533,2007-12-03,13349.0,135612.0
1534,2007-12-04,13262.0,130834.0
1535,2007-12-05,13456.0,164753.0
1536,2007-12-06,13617.0,150535.0
1537,2007-12-07,13650.0,116293.0
1539,2007-12-10,13751.0,104257.0
1540,2007-12-11,13450.0,213712.0
1541,2007-12-12,13500.0,243546.0
1542,2007-12-13,13514.0,83328.0
1543,2007-12-14,13355.0,34130.0
1545,2007-12-17,13184.0,38339.0
1546,2007-12-18,13243.0,29800.0
1547,2007-12-19,13212.0,21088.0
1548,2007-12-20,13263.0,135237.0
1549,2007-12-21,13550.0,97174.0
1552,2007-12-26,13643.0,36056.0
1553,2007-12-27,13459.0,105274.0
1554,2007-12-28,13427.0,85912.0
1556,2007-12-31,13328.0,52819.0
1557,2008-01-02,13136.0,166143.0
1558,2008-01-03,13143.0,126546.0
1559,2008-01-04,12887.0,182015.0
1561,2008-01-07,12878.0,205987.0
1562,2008-01-08,12651.0,243424.0
1563,2008-01-09,12745.0,260541.0
1564,2008-01-10,12844.0,271660.0
1565,2008-01-11,12661.0,271660.0
1567,2008-01-14,12798.0,271660.0
1568,2008-01-15,12564.0,271660.0
1569,2008-01-16,12490.0,271660.0
1570,2008-01-17,12216.0,271660.0
1571,2008-01-18,12106.0,271660.0
1573,2008-01-22,11951.0,271660.0
1574,2008-01-23,12272.0,326465.0
1575,2008-01-24,12365.0,206536.0
1576,2008-01-25,12236.0,203428.0
1578,2008-01-28,12377.0,183631.0
1579,2008-01-29,12471.0,138064.0
1580,2008-01-30,12394.0,212190.0
1581,2008-01-31,12614.0,248859.0
1582,2008-02-01,12756.0,174653.0
1584,2008-02-04,12612.0,115490.0
1585,2008-02-05,12320.0,205095.0
1586,2008-02-06,12235.0,168889.0
1587,2008-02-07,12278.0,231500.0
1588,2008-02-08,12177.0,148086.0
1590,2008-02-11,12238.0,165401.0
1591,2008-02-12,12386.0,195471.0
1592,2008-02-13,12525.0,171989.0
1593,2008-02-14,12396.0,171293.0
1594,2008-02-15,12350.0,135500.0
1596,2008-02-19,12388.0,177170.0
1597,2008-02-20,12429.0,214510.0
1598,2008-02-21,12321.0,192848.0
1599,2008-02-22,12395.0,203909.0
1601,2008-02-25,12566.0,212809.0
1602,2008-02-26,12699.0,196862.0
1603,2008-02-27,12693.0,168468.0
1604,2008-02-28,12577.0,153180.0
1605,2008-02-29,12306.0,194711.0
1607,2008-03-03,12252.0,176886.0
1608,2008-03-04,12222.0,244269.0
1609,2008-03-05,12276.0,217997.0
1610,2008-03-06,12070.0,209087.0
1611,2008-03-07,11891.0,260089.0
1613,2008-03-10,11779.0,210982.0
1614,2008-03-11,12190.0,241922.0
1615,2008-03-12,12124.0,195881.0
1616,2008-03-13,12147.0,133788.0
1617,2008-03-14,11982.0,88906.0
1619,2008-03-17,12000.0,70443.0
1620,2008-03-18,12402.0,26913.0
1621,2008-03-19,12125.0,247470.0
1622,2008-03-20,12328.0,182539.0
1624,2008-03-24,12540.0,134989.0
1625,2008-03-25,12515.0,155382.0
1626,2008-03-26,12383.0,142755.0
1627,2008-03-27,12321.0,183106.0
1628,2008-03-28,12236.0,137878.0
1630,2008-03-31,12257.0,142795.0
1631,2008-04-01,12627.0,184028.0
1632,2008-04-02,12619.0,165630.0
1633,2008-04-03,12637.0,142305.0
1634,2008-04-04,12610.0,168477.0
1636,2008-04-07,12602.0,130948.0
1637,2008-04-08,12610.0,117680.0
1638,2008-04-09,12572.0,147363.0
1639,2008-04-10,12600.0,141240.0
1640,2008-04-11,12339.0,152474.0
1642,2008-04-14,12316.0,121731.0
1643,2008-04-15,12354.0,130639.0
1644,2008-04-16,12654.0,151550.0
1645,2008-04-17,12658.0,137857.0
1646,2008-04-18,12810.0,138229.0
1648,2008-04-21,12808.0,97311.0
1649,2008-04-22,12736.0,138782.0
1650,2008-04-23,12748.0,141420.0
1651,2008-04-24,12831.0,186017.0
1652,2008-04-25,12875.0,149565.0
1654,2008-04-28,12879.0,97007.0
1655,2008-04-29,12826.0,112014.0
1656,2008-04-30,12807.0,180173.0
1657,2008-05-01,13001.0,154452.0
1658,2008-05-02,13060.0,172966.0
1660,2008-05-05,12967.0,106581.0
1661,2008-05-06,13028.0,148183.0
1662,2008-05-07,12836.0,158681.0
1663,2008-05-08,12824.0,149516.0
1664,2008-05-09,12744.0,129858.0
1666,2008-05-12,12864.0,123605.0
1667,2008-05-13,12826.0,131238.0
1668,2008-05-14,12879.0,149877.0
1669,2008-05-15,12996.0,140233.0
1670,2008-05-16,12983.0,140721.0
1672,2008-05-19,13045.0,158435.0
1673,2008-05-20,12850.0,184955.0
1674,2008-05-21,12619.0,205165.0
1675,2008-05-22,12616.0,146081.0
1676,2008-05-23,12471.0,146081.0
1678,2008-05-27,12553.0,138034.0
1679,2008-05-28,12599.0,145747.0
1680,2008-05-29,12624.0,152201.0
1681,2008-05-30,12637.0,104224.0
1683,2008-06-02,12506.0,153244.0
1684,2008-06-03,12404.0,191360.0
1685,2008-06-04,12404.0,201647.0
1686,2008-06-05,12618.0,188112.0
1687,2008-06-06,12214.0,262726.0
1689,2008-06-09,12295.0,204112.0
1690,2008-06-10,12276.0,188858.0
1691,2008-06-11,12099.0,210976.0
1692,2008-06-12,12156.0,105715.0
1693,2008-06-13,12300.0,66060.0
1695,2008-06-16,12259.0,48389.0
1696,2008-06-17,12171.0,41808.0
1697,2008-06-18,12028.0,35729.0
1698,2008-06-19,12047.0,195257.0
1699,2008-06-20,11844.0,199160.0
1701,2008-06-23,11831.0,132271.0
1702,2008-06-24,11813.0,185083.0
1703,2008-06-25,11807.0,191287.0
1704,2008-06-26,11462.0,256099.0
1705,2008-06-27,11357.0,216427.0
1707,2008-06-30,11339.0,184154.0
1708,2008-07-01,11379.0,317850.0
1709,2008-07-02,11211.0,218435.0
1712,2008-07-07,11205.0,255697.0
1713,2008-07-08,11375.0,255264.0
1714,2008-07-09,11149.0,214547.0
1715,2008-07-10,11217.0,281984.0
1716,2008-07-11,11096.0,306282.0
1718,2008-07-14,11035.0,240231.0
1719,2008-07-15,10918.0,327942.0
1720,2008-07-16,11206.0,243946.0
1721,2008-07-17,11401.0,272262.0
1722,2008-07-18,11501.0,171112.0
1724,2008-07-21,11465.0,146793.0
1725,2008-07-22,11564.0,181783.0
1726,2008-07-23,11613.0,194513.0
1727,2008-07-24,11351.0,177336.0
1728,2008-07-25,11316.0,164276.0
1730,2008-07-28,11136.0,160912.0
1731,2008-07-29,11373.0,183376.0
1732,2008-07-30,11580.0,219961.0
1733,2008-07-31,11359.0,213191.0
1734,2008-08-01,11306.0,208379.0
1736,2008-08-04,11271.0,167369.0
1737,2008-08-05,11585.0,205838.0
1738,2008-08-06,11631.0,185946.0
1739,2008-08-07,11439.0,199899.0
1740,2008-08-08,11687.0,232676.0
1742,2008-08-11,11769.0,204240.0
1743,2008-08-12,11645.0,201006.0
1744,2008-08-13,11522.0,238278.0
1745,2008-08-14,11618.0,241363.0
1746,2008-08-15,11663.0,188806.0
1748,2008-08-18,11499.0,207511.0
1749,2008-08-19,11356.0,189808.0
1750,2008-08-20,11406.0,204656.0
1751,2008-08-21,11408.0,177149.0
1752,2008-08-22,11617.0,175352.0
1754,2008-08-25,11384.0,197177.0
1755,2008-08-26,11412.0,157593.0
1756,2008-08-27,11497.0,168640.0
1757,2008-08-28,11695.0,175863.0
1758,2008-08-29,11541.0,146389.0
1760,2008-09-02,11514.0,244074.0
1761,2008-09-03,11541.0,208357.0
1762,2008-09-04,11200.0,259982.0
1763,2008-09-05,11227.0,256680.0
1765,2008-09-08,11505.0,291507.0
1766,2008-09-09,11247.0,280639.0
1767,2008-09-10,11291.0,252681.0
1768,2008-09-11,11455.0,142480.0
1769,2008-09-12,11458.0,61639.0
1771,2008-09-15,10959.0,74071.0
1772,2008-09-16,11052.0,59004.0
1773,2008-09-17,10659.0,46152.0
1774,2008-09-18,10982.0,459682.0
1775,2008-09-19,11359.0,284875.0
1777,2008-09-22,11063.0,211362.0
1778,2008-09-23,10854.0,237879.0
1779,2008-09-24,10860.0,207304.0
